"ID","area_code","area_name","observe_time","data_time","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred"
509316,'330803','衢江区','2023-11-10 11:15:00.000000','2023-11-10 11:30:00.000000',278.9400,NULL,41.1100,5.2700,9.5100
509317,'330822','常山县','2023-11-10 11:15:00.000000','2023-11-10 11:30:00.000000',266.1500,47.9000,NULL,3.9300,NULL
509318,'330824','开化县','2023-11-10 11:15:00.000000','2023-11-10 11:30:00.000000',252.9300,34.5800,37.7500,NULL,6.0400
509319,'330825','龙游县','2023-11-10 11:15:00.000000','2023-11-10 11:30:00.000000',281.7900,NULL,37.2700,4.0500,6.8700
509320,'330881','江山市','2023-11-10 11:15:00.000000','2023-11-10 11:30:00.000000',279.1700,47.4200,50.9900,6.0500,10.6200
509321,'330800','衢州市','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',280.0400,51.8200,46.2400,NULL,NULL
509322,'330802','柯城区','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',280.0400,51.8200,46.2400,4.9800,10.2000
509323,'330803','衢江区','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',272.8500,NULL,NULL,NULL,NULL
509324,'330822','常山县','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',264.3800,NULL,55.7400,3.5700,7.4400
509325,'330824','开化县','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',NULL,NULL,38.1800,3.0200,6.0500
509326,'330825','龙游县','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',NULL,NULL,37.8800,NULL,6.8800
509327,'330881','江山市','2023-11-10 11:30:00.000000','2023-11-10 11:45:00.000000',272.6200,NULL,51.0800,5.6300,10.6900
509328,'330800','衢州市','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',273.1300,54.5900,46.5600,4.4900,10.1600
509329,'330802','柯城区','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',273.1300,54.5900,46.5600,4.4900,10.1600
509330,'330803','衢江区','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',NULL,50.3400,41.8000,4.4700,NULL
509331,'330822','常山县','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',NULL,38.7900,55.8600,3.2400,7.5000
509332,'330824','开化县','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',NULL,34.5400,38.6000,2.6500,6.0500
509333,'330825','龙游县','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',264.4100,NULL,38.4800,3.6800,NULL
509334,'330881','江山市','2023-11-10 11:45:00.000000','2023-11-10 12:00:00.000000',264.2700,NULL,51.1800,NULL,10.7500
509335,'330800','衢州市','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',294.0000,55.1500,NULL,4.5400,10.1300
509336,'330802','柯城区','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',294.0000,55.1500,46.8700,4.5400,10.1300
509337,'330803','衢江区','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',290.6000,51.1300,NULL,NULL,NULL
509338,'330822','常山县','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',NULL,NULL,55.9800,3.2300,7.5600
509339,'330824','开化县','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',278.5200,34.9900,39.0300,2.6100,6.0600
509340,'330825','龙游县','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',295.2000,50.8300,39.0800,NULL,NULL
509341,'330881','江山市','2023-11-10 12:00:00.000000','2023-11-10 12:15:00.000000',281.7100,44.2100,51.2700,5.2200,10.8200
509342,'330800','衢州市','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',NULL,NULL,47.1900,NULL,10.1000
509343,'330802','柯城区','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',285.3100,NULL,NULL,4.5800,NULL
509344,'330803','衢江区','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',281.4900,NULL,42.5100,NULL,NULL
509345,'330822','常山县','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',272.3500,38.9200,56.1000,3.2200,7.6200
509346,'330824','开化县','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',272.5100,NULL,NULL,2.5800,6.0700
509347,'330825','龙游县','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',284.6400,NULL,NULL,3.6700,6.9300
509348,'330881','江山市','2023-11-10 12:15:00.000000','2023-11-10 12:30:00.000000',NULL,43.7200,51.3600,5.2300,NULL
509349,'330800','衢州市','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',NULL,NULL,47.5100,NULL,10.0700
509350,'330802','柯城区','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',NULL,56.2300,47.5100,4.6300,NULL
509351,'330803','衢江区','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',277.4700,52.6400,42.8700,4.6700,NULL
509352,'330822','常山县','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',268.3000,NULL,NULL,3.2100,7.6700
509353,'330824','开化县','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',265.1600,35.9500,39.8800,2.5400,6.0700
509354,'330825','龙游县','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',280.6600,51.4900,40.2700,3.6600,6.9400
509355,'330881','江山市','2023-11-10 12:30:00.000000','2023-11-10 12:45:00.000000',270.3100,43.2200,51.4500,5.2400,10.9600
509356,'330800','衢州市','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',NULL,56.7500,47.8400,4.6800,NULL
509357,'330802','柯城区','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',269.8100,56.7500,47.8400,4.6800,10.0400
509358,'330803','衢江区','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',269.5300,53.3700,43.2300,NULL,NULL
509359,'330822','常山县','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',258.8700,39.0500,56.3300,3.2000,7.7300
509360,'330824','开化县','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',252.3700,36.4400,NULL,2.5100,6.0800
509361,'330825','龙游县','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',270.6900,51.8200,40.8600,NULL,6.9600
509362,'330881','江山市','2023-11-10 12:45:00.000000','2023-11-10 13:00:00.000000',267.5300,42.7300,NULL,5.2500,11.0300
509363,'330800','衢州市','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',244.8300,54.5700,NULL,5.1600,NULL
509364,'330802','柯城区','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',NULL,54.5700,NULL,5.1600,10.0100
509365,'330803','衢江区','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',NULL,50.7200,NULL,5.0900,9.2300
509366,'330822','常山县','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',238.2500,45.1400,NULL,3.7000,7.7900
509367,'330824','开化县','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',230.5900,37.4800,NULL,NULL,6.0900
509368,'330825','龙游县','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',248.1900,48.7800,41.4500,3.9400,6.9800
509369,'330881','江山市','2023-11-10 13:00:00.000000','2023-11-10 13:15:00.000000',244.3800,45.2300,NULL,5.8100,11.1000
509370,'330800','衢州市','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',NULL,NULL,48.4900,NULL,NULL
509371,'330802','柯城区','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',229.8300,52.7700,NULL,5.6400,9.9800
509372,'330803','衢江区','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',229.1700,48.4100,43.9600,5.4500,9.1900
509373,'330822','常山县','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',224.7000,49.7500,56.5500,4.2200,7.8400
509374,'330824','开化县','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',NULL,NULL,41.1500,NULL,NULL
509375,'330825','龙游县','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',233.3200,46.1500,NULL,4.2200,7.0000
509376,'330881','江山市','2023-11-10 13:15:00.000000','2023-11-10 13:30:00.000000',NULL,47.2900,51.7200,6.3900,11.1600
509377,'330800','衢州市','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',231.7200,51.2500,48.8200,NULL,9.9500
509378,'330802','柯城区','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',NULL,51.2500,48.8200,6.1300,9.9500
509379,'330803','衢江区','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',232.2600,46.4000,44.3300,5.8200,NULL
509380,'330822','常山县','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',224.3400,53.3300,56.6600,NULL,7.9000
509381,'330824','开化县','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',200.4500,38.8900,NULL,3.7300,NULL
509382,'330825','龙游县','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',236.8000,43.8600,42.6200,4.5200,7.0200
509383,'330881','江山市','2023-11-10 13:30:00.000000','2023-11-10 13:45:00.000000',NULL,49.0000,51.8000,6.9700,NULL
509384,'330800','衢州市','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',194.4000,49.9500,49.1400,6.6300,9.9200
509385,'330802','柯城区','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',194.4000,49.9500,NULL,6.6300,9.9200
509386,'330803','衢江区','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',196.6400,NULL,44.7000,6.2000,NULL
509387,'330822','常山县','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',NULL,NULL,NULL,5.3300,7.9600
509388,'330824','开化县','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',NULL,39.3800,NULL,4.1400,NULL
509389,'330825','龙游县','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',202.9400,41.8500,43.2000,4.8200,7.0400
509390,'330881','江山市','2023-11-10 13:45:00.000000','2023-11-10 14:00:00.000000',192.4200,50.4500,NULL,NULL,11.3000
509391,'330800','衢州市','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',180.6200,52.2500,49.4600,6.2900,9.9400
509392,'330802','柯城区','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',NULL,52.2500,49.4600,6.2900,9.9400
509393,'330803','衢江区','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',183.2000,47.2400,45.2000,5.9100,NULL
509394,'330822','常山县','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',184.4900,53.9500,57.0700,4.8500,8.0200
509395,'330824','开化县','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',NULL,40.2900,41.9000,3.7000,6.0600
509396,'330825','龙游县','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',190.3500,45.1900,44.0900,4.5500,NULL
509397,'330881','江山市','2023-11-10 14:00:00.000000','2023-11-10 14:15:00.000000',181.4500,49.5800,52.1300,7.1000,11.3000
509398,'330800','衢州市','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',159.6900,54.8100,NULL,5.9500,NULL
509399,'330802','柯城区','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',NULL,NULL,49.7800,5.9500,9.9600
509400,'330803','衢江区','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',162.0000,50.1100,45.6900,5.6500,9.0700
509401,'330822','常山县','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',166.9900,51.2600,57.3600,4.3900,NULL
509402,'330824','开化县','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',159.3100,41.4400,41.8200,3.2700,6.0000
509403,'330825','龙游县','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',170.5900,48.9500,44.9900,4.2900,NULL
509404,'330881','江山市','2023-11-10 14:15:00.000000','2023-11-10 14:30:00.000000',162.0400,48.5900,52.3800,6.6500,NULL
509405,'330800','衢州市','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',133.1900,57.6600,50.0900,NULL,NULL
509406,'330802','柯城区','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',133.1900,57.6600,NULL,5.6400,9.9800
509407,'330803','衢江区','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',NULL,53.2600,NULL,5.3900,NULL
509408,'330822','常山县','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',NULL,47.9400,57.6500,NULL,NULL
509409,'330824','开化县','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',146.3100,42.9400,41.7300,2.8400,5.9400
509410,'330825','龙游县','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',NULL,53.1600,45.9000,4.0600,6.9000
509411,'330881','江山市','2023-11-10 14:30:00.000000','2023-11-10 14:45:00.000000',133.8700,47.4500,52.6300,6.2000,11.3100
509412,'330800','衢州市','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',108.2800,60.8400,50.4100,5.3300,NULL
509413,'330802','柯城区','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',NULL,60.8400,50.4100,5.3300,10.0000
509414,'330803','衢江区','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',NULL,NULL,46.6900,5.1600,9.0300
509415,'330822','常山县','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',NULL,43.7700,57.9400,3.5000,8.2000
509416,'330824','开化县','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',129.8900,NULL,41.6400,NULL,5.8800
509417,'330825','龙游县','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',113.8300,57.8600,NULL,3.8500,6.8500
509418,'330881','江山市','2023-11-10 14:45:00.000000','2023-11-10 15:00:00.000000',109.9200,46.1400,52.8800,NULL,11.3200
509419,'330800','衢州市','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',91.3400,61.6600,NULL,5.3300,10.0200
509420,'330802','柯城区','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',91.3400,61.6600,50.7200,NULL,10.0200
509421,'330803','衢江区','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',91.0100,58.1800,NULL,5.1200,NULL
509422,'330822','常山县','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',NULL,43.5900,58.2200,3.4300,8.2600
509423,'330824','开化县','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',NULL,42.8700,41.5400,2.3200,NULL
509424,'330825','龙游县','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',90.5700,NULL,NULL,NULL,6.8100
509425,'330881','江山市','2023-11-10 15:00:00.000000','2023-11-10 15:15:00.000000',NULL,47.0100,53.1200,5.6800,NULL
509426,'330800','衢州市','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',79.9400,NULL,51.0300,5.3200,10.0400
509427,'330802','柯城区','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',79.9400,62.4700,51.0300,5.3200,NULL
509428,'330803','衢江区','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',79.5100,59.6800,NULL,5.0900,9.0000
509429,'330822','常山县','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',88.8600,43.3900,58.5000,3.3600,8.3200
509430,'330824','开化县','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',91.7200,40.6000,41.4500,2.2300,NULL
509431,'330825','龙游县','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',NULL,62.7600,48.7100,NULL,6.7700
509432,'330881','江山市','2023-11-10 15:15:00.000000','2023-11-10 15:30:00.000000',81.3800,47.9100,NULL,NULL,11.3200
509433,'330800','衢州市','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',68.2300,63.2900,51.3400,NULL,NULL
509434,'330802','柯城区','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',68.2300,63.2900,NULL,5.3200,10.0600
509435,'330803','衢江区','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',NULL,NULL,NULL,5.0600,8.9800
509436,'330822','常山县','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',76.5600,NULL,58.7700,3.2900,8.3900
509437,'330824','开化县','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',77.8400,38.1500,41.3500,2.1500,5.7000
509438,'330825','龙游县','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',67.9800,NULL,49.6700,3.8400,6.7300
509439,'330881','江山市','2023-11-10 15:30:00.000000','2023-11-10 15:45:00.000000',NULL,48.8200,53.6200,5.5300,11.3300
509440,'330800','衢州市','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',51.2400,64.1100,51.6500,5.3100,10.0800
509441,'330802','柯城区','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',51.2400,64.1100,51.6500,5.3100,10.0800
509442,'330803','衢江区','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',NULL,NULL,48.7100,NULL,8.9600
509443,'330822','常山县','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',56.8500,42.9800,59.0400,3.2300,8.4500
509444,'330824','开化县','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',54.9400,NULL,41.2600,NULL,5.6400
509445,'330825','龙游县','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',NULL,67.6600,50.6400,3.8500,6.6900
509446,'330881','江山市','2023-11-10 15:45:00.000000','2023-11-10 16:00:00.000000',53.5600,49.7700,53.8600,NULL,11.3300
509447,'330800','衢州市','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',NULL,61.0200,NULL,NULL,10.1000
509448,'330802','柯城区','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',39.1400,NULL,51.9600,5.5700,10.1000
509449,'330803','衢江区','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',38.6300,59.2000,NULL,5.1700,8.9500
509450,'330822','常山县','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',44.6100,47.9100,59.3000,NULL,8.5100
509451,'330824','开化县','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',41.9800,35.3800,41.1600,NULL,NULL
509452,'330825','龙游县','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',NULL,63.7000,51.6200,3.8800,6.6600
509453,'330881','江山市','2023-11-10 16:00:00.000000','2023-11-10 16:15:00.000000',41.1700,50.8400,54.1100,NULL,NULL
509454,'330800','衢州市','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',27.1500,58.2000,52.2600,5.8400,NULL
509455,'330802','柯城区','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',NULL,NULL,52.2600,5.8400,10.1200
509456,'330803','衢江区','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',NULL,NULL,49.7300,NULL,NULL
509457,'330822','常山县','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',32.6100,51.7000,59.5600,4.1800,8.5700
509458,'330824','开化县','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',29.4500,35.2800,41.0500,2.6200,5.5200
509459,'330825','龙游县','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',25.9000,59.8100,52.6000,NULL,6.6300
509460,'330881','江山市','2023-11-10 16:15:00.000000','2023-11-10 16:30:00.000000',NULL,NULL,54.3600,6.2400,11.3400
509461,'330800','衢州市','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',15.8400,55.6400,52.5700,6.1200,10.1400
509462,'330802','柯城区','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',15.8400,55.6400,52.5700,6.1200,10.1400
509463,'330803','衢江区','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',NULL,52.7100,50.2500,5.4900,NULL
509464,'330822','常山县','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',21.1700,54.7000,59.8200,NULL,8.6400
509465,'330824','开化县','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',17.5200,35.2000,40.9500,NULL,5.4700
509466,'330825','龙游县','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',14.9100,56.0400,NULL,3.9900,6.6000
509467,'330881','江山市','2023-11-10 16:30:00.000000','2023-11-10 16:45:00.000000',17.0500,NULL,NULL,NULL,11.3500
509468,'330800','衢州市','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',NULL,53.3000,NULL,6.4100,10.1600
509469,'330802','柯城区','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',6.0300,NULL,52.8700,6.4100,NULL
509470,'330803','衢江区','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',5.7500,49.7500,50.7600,NULL,8.9000
509471,'330822','常山县','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',NULL,57.1100,NULL,5.2000,8.7000
509472,'330824','开化县','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',6.7900,35.1300,NULL,3.1700,NULL
509473,'330825','龙游县','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',5.1600,52.4100,54.6100,4.0800,NULL
509474,'330881','江山市','2023-11-10 16:45:00.000000','2023-11-10 17:00:00.000000',6.7300,53.3400,54.8500,7.0200,11.3600
509475,'330800','衢州市','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',0.1800,52.9600,53.0300,5.9600,NULL
509476,'330802','柯城区','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',0.1800,52.9600,53.0300,NULL,10.0900
509477,'330803','衢江区','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',0.1800,NULL,51.0400,NULL,NULL
509478,'330822','常山县','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',0.1800,56.3200,60.0500,NULL,8.6900
509479,'330824','开化县','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',NULL,43.7300,40.8800,3.6300,5.3700
509480,'330825','龙游县','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',0.1800,55.3300,NULL,NULL,NULL
509481,'330881','江山市','2023-11-10 17:00:00.000000','2023-11-10 17:15:00.000000',0.1800,NULL,54.9100,7.0500,11.3700
509482,'330800','衢州市','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',NULL,NULL,53.1900,NULL,10.0100
509483,'330802','柯城区','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',0.1800,54.4100,53.1900,5.5600,NULL
509484,'330803','衢江区','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',0.1800,51.3200,51.3300,5.0100,NULL
509485,'330822','常山县','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',NULL,NULL,60.0300,NULL,8.6800
509486,'330824','开化县','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',NULL,45.4900,40.9200,3.3400,5.3200
509487,'330825','龙游县','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',0.1800,NULL,55.7000,3.7900,6.6600
509488,'330881','江山市','2023-11-10 17:15:00.000000','2023-11-10 17:30:00.000000',NULL,NULL,NULL,6.7400,NULL
509489,'330800','衢州市','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',0.0000,56.0900,53.3500,5.1600,9.9400
509490,'330802','柯城区','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',0.0000,NULL,53.3500,5.1600,9.9400
509491,'330803','衢江区','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',0.0000,53.4400,51.6100,NULL,8.7900
509492,'330822','常山县','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',NULL,NULL,60.0100,4.5000,8.6700
509493,'330824','开化县','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',0.0000,NULL,40.9600,3.0600,5.2800
509494,'330825','龙游县','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',0.0000,60.5200,56.2400,3.5700,6.7000
509495,'330881','江山市','2023-11-10 17:30:00.000000','2023-11-10 17:45:00.000000',NULL,NULL,55.0300,6.4300,11.3900
509496,'330800','衢州市','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',0.0000,58.0400,53.5200,4.7700,9.8600
509497,'330802','柯城区','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',0.0000,58.0400,NULL,4.7700,9.8600
509498,'330803','衢江区','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',0.0000,NULL,51.9000,4.4800,8.7500
509499,'330822','常山县','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',0.0000,NULL,59.9900,NULL,8.6600
509500,'330824','开化县','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',NULL,NULL,41.0000,NULL,5.2400
509501,'330825','龙游县','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',0.0000,63.5900,NULL,3.3700,6.7500
509502,'330881','江山市','2023-11-10 17:45:00.000000','2023-11-10 18:00:00.000000',0.0000,48.1800,55.1000,6.1200,11.4000
509503,'330800','衢州市','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',NULL,58.2800,53.6800,4.8800,9.7900
509504,'330802','柯城区','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',0.0000,58.2800,53.6800,4.8800,9.7900
509505,'330803','衢江区','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',NULL,NULL,52.1900,NULL,8.7100
509506,'330822','常山县','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',0.0000,50.5500,59.9700,4.0900,8.6600
509507,'330824','开化县','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',0.0000,49.9600,NULL,NULL,5.2000
509508,'330825','龙游县','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',0.0000,64.1900,57.2900,3.3800,6.7900
509509,'330881','江山市','2023-11-10 18:00:00.000000','2023-11-10 18:15:00.000000',0.0000,49.1300,NULL,6.0400,11.4200
509510,'330800','衢州市','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',NULL,58.5000,52.1700,4.9800,9.8100
509511,'330802','柯城区','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',NULL,NULL,52.1700,4.9800,NULL
509512,'330803','衢江区','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',NULL,56.7700,50.3400,NULL,8.5700
509513,'330822','常山县','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',0.0000,51.5200,NULL,4.0800,NULL
509514,'330824','开化县','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',0.0000,49.8200,40.8100,NULL,NULL
509515,'330825','龙游县','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',0.0000,NULL,56.8500,NULL,6.7500
509516,'330881','江山市','2023-11-10 18:15:00.000000','2023-11-10 18:30:00.000000',NULL,50.1000,NULL,5.9700,11.1400
509517,'330800','衢州市','2023-11-10 18:30:00.000000','2023-11-10 18:45:00.000000',0.0000,58.7200,52.3700,5.0800,9.7900
509518,'330802','柯城区','2023-11-10 18:30:00.000000','2023-11-10 18:45:00.000000',0.0000,58.7200,52.3700,5.0800,9.7900
509519,'330803','衢江区','2023-11-10 18:30:00.000000','2023-11-10 18:45:00.000000',0.0000,57.2300,NULL,4.7400,NULL
509520,'330822','常山县','2023-11-10 18:30:00.000000','2023-11-10 18:45:00.000000',NULL,52.5000,NULL,4.0700,8.9200
509521,'330824','开化县','2023-11-10 18:30:00.000000','2023-11-10 18:45:00.000000',0.0000,49.6800,40.0000,NULL,5.1500
509522,'330825','龙游县','2023-11-10 18:30:00.000000','2023-11-10 18:45:00.000000',0.0000,65.3800,57.2700,3.4100,6.7900
